person_id,test_time,education,childhood,gender,age,hand,familysize,rwa
7949,529,University degree,Suburban,Male,20,Right,2,1.45
7950,268,Less than high school,Rural (country side),Male,16,Right,1,2.75
7951,199,Graduate degree,"Urban (town, city)",Male,33,Right,1,3.45
7952,128,High school,Suburban,Other,18,Right,1,1.35
7953,269,University degree,Rural (country side),Male,23,Right,2,4.85
7954,333,Graduate degree,"Urban (town, city)",Male,27,Right,3,2.85
7955,275,University degree,Rural (country side),Male,25,Right,4,5.05
7956,NA,High school,"Urban (town, city)",Male,18,Right,2,1.6
7957,437,High school,Suburban,Male,20,Left,2,2.15
7958,201,Less than high school,"Urban (town, city)",Male,13,Right,1,7
7959,NA,University degree,Rural (country side),Male,19,Right,2,3.1
7960,165,High school,Rural (country side),Female,15,Left,NA,3.55
7961,220,Graduate degree,Rural (country side),Male,36,Right,2,1
7962,213,Graduate degree,Rural (country side),Male,45,Right,2,1.2
7963,454,Graduate degree,Rural (country side),Male,34,Left,2,2.95
7964,110,Graduate degree,Suburban,Male,47,Right,1,2.05
7965,434,University degree,"Urban (town, city)",Male,30,Right,5,4.7
7966,214,High school,"Urban (town, city)",Male,27,Right,4,1.75
7967,284,University degree,"Urban (town, city)",Male,29,Right,1,1.8
7968,124,High school,Rural (country side),Male,20,Right,2,1.1
7969,243,University degree,Suburban,Male,23,Right,2,3.95
7970,211,Less than high school,"Urban (town, city)",Male,35,Left,3,2.05
7971,284,University degree,Suburban,Male,24,Right,2,3.2
7972,577,Less than high school,"Urban (town, city)",Male,14,Right,2,3.1
7973,232,Graduate degree,Suburban,Male,22,Right,2,1.9
7974,478,Graduate degree,"Urban (town, city)",Male,66,Right,1,3.35
7975,285,University degree,Suburban,Female,24,Right,2,7.1
7976,NA,Less than high school,Suburban,Male,15,Right,1,4.95
7977,323,Graduate degree,Suburban,Male,33,Right,4,7.2
7978,201,High school,Suburban,Other,17,Right,1,1.5
7979,490,Less than high school,Suburban,Male,13,Right,2,8.1
7980,161,Graduate degree,"Urban (town, city)",Male,57,NA,1,5.25
7981,227,Graduate degree,"Urban (town, city)",Female,51,Right,1,1.7
7982,166,Graduate degree,"Urban (town, city)",Male,37,Right,1,2.3
7983,208,University degree,Rural (country side),Male,27,Right,3,1.25
7984,170,High school,Suburban,Male,20,Right,3,7.1
7985,225,High school,Suburban,Male,18,Right,2,8.55
7986,232,University degree,Rural (country side),Male,34,Right,2,1.95
7987,131,Less than high school,Rural (country side),Female,15,Right,3,1.3
7988,308,High school,Rural (country side),Male,17,Left,3,2.15
7989,250,Graduate degree,Suburban,Male,32,Both,2,2.35
7990,162,University degree,"Urban (town, city)",Male,53,Right,4,1.2
7991,226,High school,Suburban,Male,18,Right,2,8.25
7992,212,University degree,"Urban (town, city)",Male,24,Right,3,2.35
7993,216,Less than high school,"Urban (town, city)",Male,18,Right,4,7.2
7994,110,Less than high school,Rural (country side),Male,17,Right,4,1.6
7995,292,High school,Suburban,Female,58,Right,7,2.6
7996,125,Less than high school,Suburban,Female,13,Left,2,3
7997,206,University degree,"Urban (town, city)",Male,23,Left,3,2.75
7998,226,Graduate degree,Rural (country side),Male,28,Left,2,1.7
7999,372,High school,Suburban,Male,20,Left,2,2.45
8000,139,Graduate degree,"Urban (town, city)",Male,50,Left,3,1.7
8001,253,Less than high school,"Urban (town, city)",Male,16,Left,1,7.7
8002,166,University degree,Suburban,Female,22,Right,2,1.5
8003,168,High school,Suburban,Male,19,Right,4,7.5
8004,NA,Less than high school,Suburban,Male,13,Right,3,2.3
8005,243,High school,Suburban,Male,14,Right,3,7.45
8006,130,Less than high school,"Urban (town, city)",Male,16,Right,2,2.15
8007,212,Less than high school,Suburban,Male,14,Right,6,4.25
8008,116,High school,"Urban (town, city)",Female,18,Right,3,3.4
8009,264,Less than high school,Suburban,Male,14,Right,2,2.4
8010,106,Graduate degree,Suburban,Female,41,Left,2,1.1
8011,342,University degree,"Urban (town, city)",Male,29,Right,2,3.05
8012,253,Graduate degree,Suburban,Female,37,Right,3,1.35
8013,327,Less than high school,"Urban (town, city)",Male,16,Right,1,4.5
8014,NA,High school,Suburban,Female,22,Right,6,1.15
8015,292,University degree,Rural (country side),Male,21,Right,2,2.15
8016,354,University degree,Suburban,Female,23,Right,3,4.75
8017,206,High school,"Urban (town, city)",Male,19,Right,2,6.9
8018,162,Graduate degree,Suburban,Male,58,Right,1,1.85
8019,134,University degree,Rural (country side),Female,55,Right,5,1.55
8020,198,University degree,"Urban (town, city)",Male,24,Right,2,1.3
8021,198,University degree,"Urban (town, city)",Male,34,Right,3,1.5
8022,117,University degree,Suburban,Female,23,Both,2,1.3
8023,209,High school,Suburban,Male,51,Right,5,1.65
8024,324,Graduate degree,Suburban,Male,26,Right,3,2.75
8025,179,Graduate degree,Rural (country side),Male,44,Right,3,2.25
8026,189,High school,Suburban,Male,17,Right,3,1.9
8027,258,High school,Suburban,Male,29,Right,3,6.5
8028,140,University degree,"Urban (town, city)",Male,30,Right,2,1.3
8029,306,High school,Suburban,Male,18,Right,2,2.65
8030,232,University degree,Rural (country side),Female,28,Right,3,2.05
8031,337,University degree,Rural (country side),Male,27,Right,3,1.85
8032,NA,Less than high school,"Urban (town, city)",Male,15,Left,1,3.05
8033,300,University degree,Suburban,Male,28,Right,2,1.3
8034,505,High school,"Urban (town, city)",Male,17,Both,2,5.65
8035,260,Graduate degree,Suburban,Male,58,Right,5,2.85
8036,124,Less than high school,Suburban,Male,15,Right,2,2.2
8037,171,Less than high school,Suburban,Male,17,Right,3,1.35
8038,387,University degree,"Urban (town, city)",Female,69,Right,2,7.3
8039,237,High school,"Urban (town, city)",Male,28,Right,1,5.25
8040,409,Graduate degree,Suburban,Male,71,Right,2,1.55
8041,220,Less than high school,Suburban,Male,16,Right,2,3.6
8042,221,Graduate degree,Suburban,Male,35,Right,3,1.1
8043,265,University degree,Suburban,Male,23,Right,2,2.05
8044,89,High school,Suburban,Male,19,Right,4,8.55
8045,566,University degree,Suburban,Male,21,Right,2,4.6
8046,120,High school,"Urban (town, city)",Other,18,Both,1,1.2
8047,519,Graduate degree,Suburban,Male,27,Right,5,3.85
8048,217,University degree,Rural (country side),Male,34,Left,2,1.25
8049,371,High school,Rural (country side),Female,21,Right,2,2.7
8050,285,University degree,Suburban,Male,67,Left,3,1.9
8051,350,University degree,Suburban,Female,25,Right,2,6.15
8052,120,University degree,Rural (country side),Male,37,Right,2,4.15
8053,170,University degree,"Urban (town, city)",Male,34,Right,2,1.65
8054,249,Graduate degree,"Urban (town, city)",Female,67,Right,3,1.95
8055,288,University degree,"Urban (town, city)",Male,39,Right,5,2.95
8056,80,Graduate degree,"Urban (town, city)",Female,34,Right,2,1.45
8057,338,Graduate degree,Suburban,Female,31,Right,2,1.25
8058,176,Graduate degree,Suburban,Male,31,Left,2,1.5
8059,86,Graduate degree,Suburban,Female,34,Right,2,2.1
8060,258,High school,Rural (country side),Male,18,Both,2,5.8
8061,169,Less than high school,Suburban,Male,14,Right,4,6.15
8062,124,High school,Suburban,Female,31,Right,3,1.75
8063,238,High school,Rural (country side),Female,14,Right,1,2.3
8064,103,University degree,Suburban,Male,22,Right,3,1.05
8065,361,Less than high school,Suburban,Male,17,Right,3,1.75
8066,189,Graduate degree,"Urban (town, city)",Male,42,Left,3,2.55
8067,143,High school,Suburban,Male,15,Right,4,8.3
8068,352,High school,Rural (country side),Male,19,Right,1,1.2
8069,316,University degree,Rural (country side),Male,23,Right,1,4.95
8070,271,University degree,Suburban,Female,46,Right,2,1.7
8071,376,High school,"Urban (town, city)",Male,15,Right,2,7.15
8072,454,Less than high school,Suburban,Male,14,Right,3,3.65
8073,414,High school,Rural (country side),Female,19,Right,2,4.05
8074,188,Graduate degree,Suburban,Male,66,Right,3,1.9473684210526316
8075,191,High school,Rural (country side),Male,18,Right,2,1.65
8076,288,Less than high school,Rural (country side),Male,13,Left,5,4.65
8077,146,University degree,"Urban (town, city)",Male,21,Left,2,4.65
8078,184,Graduate degree,"Urban (town, city)",Female,54,Right,8,7.15
8079,326,University degree,Suburban,Male,23,Right,1,2
8080,126,Graduate degree,Suburban,Female,34,Right,3,1.55
8081,340,High school,Suburban,Male,21,Right,3,1.15
8082,152,University degree,Rural (country side),Female,20,Right,3,1.15
8083,139,High school,Suburban,Male,27,Right,2,2
8084,282,University degree,"Urban (town, city)",Male,26,Right,1,2.25
8085,NA,NA,"Urban (town, city)",Female,16,Right,NA,1.6
8086,355,High school,"Urban (town, city)",Male,18,Right,1,2.6
8087,133,Graduate degree,Rural (country side),Male,53,Right,3,2.95
8088,229,Graduate degree,Suburban,Male,28,Right,3,3.1
8089,NA,University degree,"Urban (town, city)",Male,31,Right,3,5.45
8090,227,Graduate degree,"Urban (town, city)",Male,52,Right,3,5.4
8091,230,Less than high school,Rural (country side),Male,17,Right,4,2.4
8092,368,High school,Suburban,Male,29,Right,2,3
8093,318,High school,"Urban (town, city)",Male,36,Right,2,4.65
8094,281,High school,Suburban,Male,40,Right,2,5.45
8095,248,High school,Rural (country side),Female,28,Right,4,1.4
8096,210,High school,Suburban,Male,64,Left,4,5.65
8097,214,Less than high school,Suburban,Male,16,Right,3,1.8
8098,182,Graduate degree,Suburban,Male,25,Left,NA,5.2
8099,252,Less than high school,Suburban,Male,15,Right,2,8.2
8100,135,High school,Rural (country side),Male,24,Left,2,2.3684210526315788
8101,220,Graduate degree,Rural (country side),Male,38,Right,3,2.95
8102,126,Graduate degree,"Urban (town, city)",Male,46,Right,8,4.85
8103,280,Less than high school,"Urban (town, city)",Male,16,Right,2,6.3
8104,94,Graduate degree,Suburban,Male,32,Right,3,1
8105,138,University degree,Suburban,Female,23,Right,1,1.65
8106,428,University degree,Rural (country side),Male,30,Right,2,4.2
8107,197,University degree,"Urban (town, city)",Female,44,Right,4,3.85
8108,110,University degree,Suburban,Male,25,Right,6,1.2
8109,334,Graduate degree,Suburban,Male,47,Right,4,3.25
8110,131,High school,"Urban (town, city)",Male,21,Left,2,2.25
8111,NA,Less than high school,"Urban (town, city)",Male,16,Right,2,2.8
8112,357,University degree,Rural (country side),Male,22,Right,4,6.05
8113,462,High school,Suburban,Male,28,Right,1,7.7
8114,334,University degree,Suburban,Male,54,Right,2,2.4
8115,192,High school,Suburban,Male,17,Left,5,4.45
8116,217,University degree,Rural (country side),Female,36,Right,4,1.85
8117,120,High school,Rural (country side),Male,22,Right,2,2.45
8118,306,Graduate degree,"Urban (town, city)",Female,30,Right,2,1.55
8119,229,Graduate degree,Suburban,Male,41,Right,4,1.9
8120,115,University degree,Suburban,Male,25,Left,2,1.25
8121,411,Graduate degree,Suburban,Male,47,Right,4,1.85
8122,221,University degree,Suburban,Male,19,Right,2,4.85
8123,272,High school,"Urban (town, city)",Male,29,Left,4,4.7
8124,101,High school,Suburban,Male,15,Right,1,1.35
8125,101,Less than high school,Suburban,Female,16,Right,2,1.35
8126,368,University degree,"Urban (town, city)",Female,29,Right,2,2.3
8127,144,University degree,"Urban (town, city)",Male,22,Right,2,1.5
8128,177,High school,Rural (country side),Female,17,Right,3,1.8
8129,211,Less than high school,Suburban,Female,15,Right,2,3.15
8130,137,Less than high school,Suburban,Other,17,Right,1,1.15
8131,215,Graduate degree,Suburban,Female,30,Right,2,1.5
8132,232,High school,"Urban (town, city)",Male,19,Right,1,3.35
8133,109,High school,Suburban,Male,20,Right,2,1.6
8134,255,High school,Suburban,Male,16,Right,3,5.5
8135,173,Graduate degree,Suburban,Female,33,Right,4,2.15
8136,407,High school,Suburban,Male,16,Right,3,6.35
8137,347,High school,"Urban (town, city)",Male,16,Left,2,4.95
8138,509,High school,Suburban,Female,16,Right,1,2.4
8139,NA,High school,"Urban (town, city)",Male,15,Right,2,1.1
8140,145,University degree,Rural (country side),Male,50,Right,2,4.65
8141,235,High school,Suburban,Female,18,Right,3,8.6
8142,NA,University degree,Suburban,Male,40,Right,2,2.55
8143,81,University degree,Suburban,Female,19,Left,2,1.15
8144,147,University degree,Suburban,Male,22,Left,4,9
8145,457,University degree,"Urban (town, city)",Male,37,Left,3,4.6
8146,NA,Graduate degree,Suburban,Male,47,Both,3,1.8
8147,278,Less than high school,"Urban (town, city)",Male,15,Right,4,2.3
8148,254,University degree,Suburban,Male,46,Right,4,3.55
8149,262,Graduate degree,Suburban,Female,58,Right,5,2.15
8150,321,Less than high school,"Urban (town, city)",Male,14,Right,NA,1.95
8151,408,University degree,"Urban (town, city)",Male,23,Right,1,4.65
8152,132,Graduate degree,"Urban (town, city)",Female,57,Right,3,2
8153,163,Graduate degree,Suburban,Male,46,Right,NA,2.35
8154,437,Graduate degree,"Urban (town, city)",Female,85,Right,2,4.2
8155,230,High school,"Urban (town, city)",Male,16,Right,2,4.6
8156,126,High school,Suburban,Female,17,Left,2,2.75
8157,239,Graduate degree,"Urban (town, city)",Female,24,Right,1,2.5
8158,169,Graduate degree,Suburban,Male,33,Right,2,2.95
8159,446,Graduate degree,Suburban,Male,52,Left,3,2.7
8160,408,University degree,"Urban (town, city)",Female,37,Right,1,6.4
8161,266,Graduate degree,Suburban,Male,70,Right,3,1
8162,175,University degree,Suburban,Male,45,Right,10,2.15
8163,NA,Less than high school,"Urban (town, city)",Male,13,Right,2,5.15
8164,464,University degree,Suburban,Male,30,Left,2,1
8165,458,University degree,Suburban,Male,22,Right,1,3.45
8166,400,High school,"Urban (town, city)",Female,35,Right,3,1.65
8167,231,Graduate degree,Suburban,Male,54,Left,1,3.4
8168,239,University degree,Suburban,Male,19,Right,2,3.15
8169,217,High school,Suburban,Male,19,Right,2,4.85
8170,375,High school,Suburban,Male,32,Right,3,3.9
8171,126,High school,"Urban (town, city)",Male,23,Right,3,3.15
8172,320,University degree,Suburban,Male,21,Left,1,2.1
8173,NA,University degree,Rural (country side),Female,20,Right,4,4.6
8174,213,High school,"Urban (town, city)",Male,18,Left,2,4.45
8175,150,High school,"Urban (town, city)",Female,21,Right,1,2.7
8176,305,High school,"Urban (town, city)",Male,27,Right,8,4.2
8177,262,University degree,Rural (country side),Male,37,Right,2,3.15
8178,NA,University degree,Suburban,Male,20,Right,2,1.4
8179,284,Less than high school,Suburban,Male,16,Right,3,4.8
8180,125,High school,Suburban,Male,18,Right,3,1
8181,234,High school,Suburban,Female,19,Right,1,2.8
8182,235,Graduate degree,"Urban (town, city)",Male,28,Right,2,1.2
8183,379,High school,Suburban,Male,20,Right,3,2.65
8184,259,University degree,Suburban,Male,28,Right,2,1.6
8185,434,University degree,Suburban,Male,24,Right,2,1.95
8186,305,High school,Rural (country side),Male,63,Right,1,2.65
8187,193,University degree,Suburban,Female,19,Right,3,1.4
8188,204,University degree,"Urban (town, city)",Female,20,Right,2,2
8189,186,Graduate degree,Rural (country side),Male,29,Left,2,6.6
8190,173,High school,"Urban (town, city)",Male,16,Right,1,1.7
8191,455,High school,"Urban (town, city)",Male,17,Right,2,1.85
8192,237,High school,Suburban,Male,45,Right,3,3.65
8193,175,High school,Suburban,Male,28,Right,2,2.1
8194,222,High school,"Urban (town, city)",Female,26,Right,3,1.15
8195,172,University degree,"Urban (town, city)",Male,33,Right,3,3.8
8196,251,Less than high school,Suburban,Male,16,Right,1,5.45
8197,364,High school,Suburban,Female,19,Right,2,4.15
8198,195,University degree,Suburban,Male,33,Right,3,1.65
8199,NA,University degree,"Urban (town, city)",Male,40,Right,2,1.7
8200,600,High school,"Urban (town, city)",Female,19,Both,1,1
8201,130,High school,Suburban,Male,19,Left,2,1.45
8202,428,Less than high school,Suburban,Male,15,Right,3,2.2
8203,333,Less than high school,"Urban (town, city)",Female,16,Right,1,3.1
8204,NA,Less than high school,Suburban,Male,21,Right,4,9
8205,149,University degree,Rural (country side),Female,40,Right,4,1.25
8206,203,Graduate degree,Suburban,Female,51,Right,2,1.5789473684210527
8207,284,High school,Suburban,Male,18,Right,2,1
8208,250,High school,Suburban,Other,18,NA,2,1.8
8209,524,Graduate degree,Suburban,Male,54,Right,2,2.35
8210,435,University degree,Suburban,Female,51,Right,2,2.55
8211,367,University degree,Suburban,Female,79,Left,2,1.6
8212,320,High school,Suburban,Male,18,Right,2,2.35
8213,199,Graduate degree,Suburban,Male,60,Right,3,1.55
8214,NA,High school,"Urban (town, city)",Male,22,Right,2,1.7
8215,227,University degree,"Urban (town, city)",Male,19,Right,2,2.7
8216,339,University degree,Suburban,Female,29,Left,2,2.05
8217,355,Graduate degree,"Urban (town, city)",Male,28,Both,2,3.3
8218,NA,Less than high school,Suburban,Male,15,Right,3,1.7
8219,499,Graduate degree,"Urban (town, city)",Male,26,Right,1,2
8220,131,University degree,Suburban,Male,22,Left,1,1.7
8221,178,Graduate degree,Suburban,Male,47,Right,2,3.15
8222,184,Graduate degree,"Urban (town, city)",Male,37,Right,2,2.1
8223,124,University degree,Rural (country side),Male,27,Right,2,2.25
8224,NA,University degree,Suburban,Male,38,Right,3,1.8
8225,288,University degree,Suburban,Male,63,Right,4,1.35
8226,148,Graduate degree,Suburban,Male,45,Right,1,1.4
8227,179,Graduate degree,"Urban (town, city)",Female,55,Right,2,1.8
8228,155,Less than high school,Suburban,Male,14,Right,3,4.2
8229,88,Graduate degree,Suburban,Male,35,Right,2,1.95
8230,178,Graduate degree,Suburban,Male,41,Left,4,3.2
